Sentiment,Tweets,Cleaned_Tweets,Word_Count,Character_Count
1,yay 18  i just might make my goal!,yay 18 might make goal,5,22
1,"@AmeliaCAye Posers are just a waste of life, you gotta ignore them. You know you're real and that's all that matters. ",poser waste life got ta ignore know youre real thats matter,11,59
0,@dLiteDaily LMAO tell her i second that notion.  i realized i was the cpt. of the lame committee since that night we went out &quot;con&quot; sarah.,lmao tell second notion realized wa cpt lame committee since night went quotconquot sarah,14,89
0,"@MadameSoybean Not good, too many of us in the US don't seem to &quot;get it&quot; - must think its a TV show or somthing  #NYTFAIL #iranelection",good many u u dont seem quotget itquot must think tv show somthing # nytfail # iranelection,17,91
1,@Mirahtrunks  good night! Learn lots at church tomorrow! Absorb it up like a sponge! ,good night learn lot church tomorrow absorb like sponge,9,55
0,ah! work at 930 tomorrow! that;s super early for me! haha ,ah work 930 tomorrow thats super early haha,8,43
0,Hopefully I see HIM&lt;3 tomorrow before I leave back to the yay area for a week. Oh how I'm gonna miss him while I'm gone ,hopefully see himlt3 tomorrow leave back yay area week oh im gon na miss im gone,16,80
0,just found out something i wish i hadn't ,found something wish hadnt,4,26
0,@143presents What time you close today? Is it the last day today or tmr? I may shed a tear ,time close today last day today tmr may shed tear,10,49
1,@Pleh_the_Hero Hello dar ,hello dar,2,9
0,@dazb you suck I want to see it  p.s. hi!,suck want see p hi,5,18
1,"@TheKellanLutz Hi I am french and you are so funny, your pseudo are laughing and you have the air of somebody of simple Bye ",hi french funny pseudo laughing air somebody simple bye,9,55
0,itÂ´s still raining ... ,itâs still raining,3,18
1,"@fallbrooke Hey guys, your song &quot;Losin It&quot; is pretty good  Ive got to say that Mandy is a big Plus haha  Wish you luck in the bizz^^",hey guy song quotlosin itquot pretty good ive got say mandy big plus haha wish luck bizz,17,88
0,It's a weekend - finally get to sleep in. Yet I'm awake at 9!  ,weekend finally get sleep yet im awake 9,8,40
0,@AmySpivey Why oh why do we have half the US in between us?  Saaaaaad.  ,oh half u u saaaaaad,5,20
1,Today I'm getting the keys to my new house! ,today im getting key new house,6,30
0,At work ,work,1,4
0,Praying really hard that I feel better in the morning. I wanna be able to go out to breakfast with my bestie! ,praying really hard feel better morning wan na able go breakfast bestie,12,71
0,lesson on partitioned views becomes failure in establishing linked servers ,lesson partitioned view becomes failure establishing linked server,8,66
0,so hott!!! got DT and had to stay in class for a hour and the class was burning!!! power went out and we didnt get to go home ,hott got dt stay class hour class wa burning power went didnt get go home,15,73
0,"at Tula for appetizer and drinks. No Shish Kabab tonight  It's ok, I had my Zeppolis earlier.  http://twitpic.com/685uo",tula appetizer drink shish kabab tonight ok zeppolis earlier,9,60
0,@lakenlove Oh God.  That sucks  I cried earlier because I didn't want to go to pom camp or wake up at 4:45 then go to freaking pom.  Ughhh,oh god suck cried earlier didnt want go pom camp wake 445 go freaking pom ughhh,16,79
0, Not ready! ,ready,1,5
0,"trying to fix my camera. it dropped today in the train, and it won't turn on - problem is, the lens are sticking out. ",trying fix camera dropped today train wont turn problem lens sticking,11,69
0,@shesTHABABY I wished  I moved to north Carolina 2 weeks ago,wished moved north carolina 2 week ago,7,38
0,really needs a friend right now and wants to cry ,really need friend right want cry,6,33
0,Stomach ache ,stomach ache,2,12
1,"@dandanglover Oh, and there's Kaoss in it! ",oh kaoss,2,8
1,@sarahstanley I'm up for it if you are.    #reneeporsia,im # reneeporsia,3,16
1,@delic8genius We all have to bear the downsides to out super-powers. ,bear downside superpower,3,24
1,ohmygosh i can't wait for harry potter and the half blood prince!  or new moon!! this year's good for films!,ohmygosh cant wait harry potter half blood prince new moon year good film,13,73
1,"@soundsandgear lol...   it's all good, I fan'd you up ",lol good fand,3,13
1,"@True_Sanctuary --  yesssss,, Feelin muuuucchh better! how r ya?!",yes feelin muuuucchh better r ya,6,32
1,Thanks Thouq  enjoy your lunch in a while.,thanks thouq enjoy lunch,4,24
0,I'm in need of some serious muscle relaxers... these spasms in my back are wicked today!! ,im need serious muscle relaxer spasm back wicked today,9,54
1,Connaught quarter finals-come on Leitrim!! ,connaught quarter finalscome leitrim,4,36
0,@jonasbrothers Why big rob wasn't in Brazil at the show in SÃ£o Paulo-Brazil?I jealous Paris now  #jonasbrothers,big rob wasnt brazil show são paulobrazili jealous paris # jonasbrothers,11,72
1,"Today, we're making fried rice and chicken musubi.   - Photo: http://bkite.com/088bd",today making fried rice chicken musubi photo,7,44
1,is seeing Britney Spears tonight  xxxx,seeing britney spear tonight xxxx,5,33
1,@LilMissOpinion mhmm    goodnight,mhmm goodnight,2,14
1,"i'm just dranken mah 'Banana Colada Fuze'  omfg, best drink in the whole damn world kidds(:",im dranken mah banana colada fuze omfg best drink whole damn world kidd,13,71
1,@blitzdunna Thanks 4 the follow! ,thanks 4 follow,3,15
1,Boyfriend just called....YAY!!!!! ,boyfriend calledyay,2,19
1,in the mood ta listen to BROKENCYDE OR SOME ALLTIMELOW  ,mood ta listen brokencyde alltimelow,5,36
0,@loungepotato She hates us ,hate u,2,6
0,ahh two movies i still need to wait for forever to come to see- new moon and harry potter  hurry! the trailers are killing meee,ahh two movie still need wait forever come see new moon harry potter hurry trailer killing meee,17,95
1,shopping trip in Birmingham soon  next month i believe  4th June,shopping trip birmingham soon next month believe 4th june,9,57
1,Twitter driving me nuts. Can't fix my pic. So for now you have a beautiful red x. Lol. ,twitter driving nut cant fix pic beautiful red x lol,10,52
1,what am i gonna do before school to much time  !,gon na school much time,5,23
0,I'm feeling very nasaly today ,im feeling nasaly today,4,23
0,@Alex_Ball What!!!! free biscuits? @jonoble it's a goodies and biscuit free zone here! I'll have to buy my own bourbons for tomorrow ,free biscuit goody biscuit free zone ill buy bourbon tomorrow,10,61
0,I don't wanna go to work today ,dont wan na go work today,6,25
0, my dog puff mama isnt here anymore ... i will miss her and i hope she is safe wherever she is,dog puff mama isnt anymore miss hope safe wherever,9,50
1,"Just started another day tech, the good thing is that I finish in 4days. ",started another day tech good thing finish 4days,8,48
1,@DwightHoward yayyy congrats again ,yayyy congrats,2,14
1,Stoner Charm ,stoner charm,2,12
0,@Schofe Mud!!!  I've got a hatred for that too - comes of living on a farm ,mud ive got hatred come living farm,7,35
1,getting read to go to day camp ,getting read go day camp,5,24
0,@guanabee I work for a school district in Houston the students have said there bus driver doesthis ,work school district houston student said bus driver doesthis,9,61
1,Off to class! Then workout! ,class workout,2,13
0,has no one to go to Gogol Bordello show with ,ha one go gogol bordello show,6,29
0,"back in Bru. missing @Naraerae!!!!!!!  hope you're doing okay, girlie!",back bru missing hope youre okay girlie,7,39
1,@PembsDave Thanks for that Dave....  just what I need on a Sunday morning!  Ahhhhhh...  nice!  ,thanks dave need sunday morning ahhhhhh nice,7,44
1,Looks like jason is getting a funny vintage motorcycle next weekend. ,look like jason getting funny vintage motorcycle next weekend,9,61
1,@selenagomez Great song. ,great song,2,10
1,@channahboo yes...jiboo is phish. Who else could write such perfect nonsense? ,yesjiboo phish else could write perfect nonsense,7,48
1,yay! @davidarchie is the king of twitter! whoo!  go archangels!  nice job! let's keep on voting! ,yay king twitter whoo go archangel nice job let keep voting,11,59
0,Aaaww he went home already. Screw weekdays. ,aaaww went home already screw weekday,6,37
0,Iphone os 3.0 still downloading ,iphone 30 still downloading,4,27
1,goodnight to all my TB lovers and thank you all for being the best friends i've ever made  and pray I get some damn thunder tonight!!,goodnight tb lover thank best friend ive ever made pray get damn thunder tonight,14,80
0,Gah! My eyes are puffy. ,gah eye puffy,3,13
1,"@jtwee Nope, don't think the Safety Dome was there hun. They had an amusing exhibit on banks that I ripped the piss out of ",nope dont think safety dome wa hun amusing exhibit bank ripped piss,12,67
0,"help help!!!!! can not understand people think I am ugly and fat, is so tired of not having a boyfriend &lt;3&lt;3 ",help help understand people think ugly fat tired boyfriend lt3lt3,10,65
0,My power's out ,power,1,5
1,Hey @Songdreamer Im doing the last leg of the clean up before the kids come home from Grandmas watching ====&gt;  http://bit.ly/VdyTX   heart,hey im last leg clean kid come home grandma watching gt heart,12,61
1,How often does your #contentstrategy devolve into page editing? ,often doe # contentstrategy devolve page editing,7,48
0,Softball in...Eureka................it's raining here maybe not there.............Eureka! It is raining there. No more fun in the Sun! ,softball ineurekaits raining maybe thereeureka raining fun sun,8,62
1,@iconoguy I myself do enjoy the occasion VodkaRedbull lol  Delic'! The sugar seems to work quite well with the copious amounts of vodka,enjoy occasion vodkaredbull lol delic sugar seems work quite well copious amount vodka,13,86
1,Good night  #actuallygoingtobed,good night # actuallygoingtobed,4,31
1,"shoot! only half of my run got traced by my nike band. oh well, it sure still was an awesome route! jog straight to and back!!! ",shoot half run got traced nike band oh well sure still wa awesome route jog straight back,17,89
1,Yay Dwight! Congrats friend ,yay dwight congrats friend,4,26
0,@edapalooza it's probably a bit of both. its sad  I know for a fact there are two little kids in that house under 6yrs old.,probably bit sad know fact two little kid house 6yrs old,11,56
1,&quot;im going to kick u in the uterus if u go home right now!&quot; Hahaha funny night ,quotim going kick u uterus u go home right nowquot hahaha funny night,13,69
1,On the bus to Boston Common! My mom and sister already started walking but I'm sure we'll catch up eventually  ,bus boston common mom sister already started walking im sure well catch eventually,13,82
1,Just invited my dad and brother to Twitter (two different people)  ,invited dad brother twitter two different people,7,48
1,Night Tweets!! Bless my inbox istarrah@gmail.com!! singers producers...other writers....lol w/e just hit me up w/ your offers!! ,night tweet bless inbox istarrah singer producersother writerslol hit w offer,11,77
0,@Skittleydoo I know!!! Its soo exciting dudeski!!! Im probably not going back up to WSU ,know soo exciting dudeski im probably going back wsu,9,52
1,@syzygy It is all jolly super at the moment. Being quiet though as my host is still asleep. How are you and yours? ,jolly super moment quiet though host still asleep,8,49
1,"@bekbee Nah I'll pass, still feeling and looking cruddy haha. @Kiz_zle It's not quite appropriate, for #LD09 I'll bust out the pimp suit ",nah ill pas still feeling looking cruddy haha quite appropriate # ld09 ill bust pimp suit,16,89
0,"Was planning on watching Sundays Mentalist, but my box decided not to record it ",wa planning watching sunday mentalist box decided record,8,56
0,"What a perfect day to test my strength... Big day at work, showing signs of cold (flu), lack of sleep, and not quite in a happy state... ",perfect day test strength big day work showing sign cold flu lack sleep quite happy state,16,89
